2021-11-20 18:49:15,941: Key.alt
2021-11-20 18:49:16,087: Key.tab
2021-11-20 18:49:21,122: Key.shift
2021-11-20 18:49:21,715: Key.enter
2021-11-20 18:49:21,903: Key.enter
2021-11-20 18:49:22,224: Key.enter
2021-11-20 18:49:23,476: 'k'
2021-11-20 18:49:23,669: 'k'
2021-11-20 18:49:24,072: 'k'
2021-11-20 18:49:24,330: 'k'
2021-11-20 18:49:24,469: 'j'
2021-11-20 18:49:25,044: Key.shift
2021-11-20 18:49:25,198: Key.enter
2021-11-20 18:49:27,535: Key.alt
2021-11-20 18:49:27,603: Key.tab
2021-11-20 18:49:28,680: Key.alt
2021-11-20 18:49:28,724: Key.tab
2021-11-20 18:49:29,348: Key.alt
2021-11-20 18:49:29,388: Key.tab
2021-11-20 18:49:30,134: Key.alt
2021-11-20 18:49:30,463: '1'
2021-11-20 18:49:31,311: Key.alt
2021-11-20 18:49:31,566: Key.ctrl
2021-11-20 18:49:31,609: Key.shift
2021-11-20 18:49:31,944: 'T'
2021-11-20 18:49:33,174: 'c'
2021-11-20 18:49:33,233: 'd'
2021-11-20 18:49:33,912: Key.space
2021-11-20 18:49:34,048: '.'
2021-11-20 18:49:34,198: '.'
2021-11-20 18:49:34,277: '/'
2021-11-20 18:49:35,214: 'k'
2021-11-20 18:49:35,341: Key.tab
2021-11-20 18:49:35,669: Key.enter
2021-11-20 18:49:35,835: 'l'
2021-11-20 18:49:35,896: 's'
2021-11-20 18:49:35,982: Key.space
2021-11-20 18:49:36,029: '-'
2021-11-20 18:49:36,176: 'l'
2021-11-20 18:49:36,233: 't'
2021-11-20 18:49:36,368: 'r'
2021-11-20 18:49:36,409: 'a'
2021-11-20 18:49:36,518: Key.enter
2021-11-20 18:49:37,112: Key.shift
2021-11-20 18:49:37,357: Key.alt
2021-11-20 18:49:37,412: Key.tab
2021-11-20 18:49:37,871: 'k'
2021-11-20 18:49:38,095: 'k'
2021-11-20 18:49:38,480: 'j'
2021-11-20 18:49:38,769: Key.shift
2021-11-20 18:49:38,948: Key.enter
2021-11-20 18:49:40,020: 'k'
2021-11-20 18:49:40,845: 'b'
2021-11-20 18:49:41,062: Key.enter
2021-11-20 18:49:41,267: 'r'
2021-11-20 18:49:41,520: Key.shift
2021-11-20 18:49:41,723: Key.backspace
2021-11-20 18:49:41,822: 'R'
2021-11-20 18:49:41,900: 'E'
2021-11-20 18:49:41,907: 'A'
2021-11-20 18:49:42,064: 'D'
2021-11-20 18:49:42,330: Key.tab
2021-11-20 18:49:42,765: Key.ctrl
2021-11-20 18:49:42,841: Key.enter
2021-11-20 18:49:45,355: Key.shift
2021-11-20 18:49:48,653: Key.shift
2021-11-20 18:49:49,038: Key.enter
2021-11-20 18:49:49,363: Key.enter
2021-11-20 18:49:51,146: 'k'
2021-11-20 18:49:51,271: 'j'
2021-11-20 18:49:51,561: 'k'
2021-11-20 18:49:51,913: 'k'
2021-11-20 18:49:51,976: 'j'
2021-11-20 18:49:52,224: 'j'
2021-11-20 18:49:52,288: 'k'
2021-11-20 18:49:52,537: 'k'
2021-11-20 18:49:54,190: 'j'
2021-11-20 18:49:56,447: Key.ctrl_r
2021-11-20 18:49:56,803: Key.shift
2021-11-20 18:49:59,132: 'b'
2021-11-20 18:49:59,423: Key.enter
2021-11-20 18:50:00,200: 'f'
2021-11-20 18:50:00,306: 'i'
2021-11-20 18:50:00,432: 'l'
2021-11-20 18:50:00,499: 'e'
2021-11-20 18:50:00,570: 's'
2021-11-20 18:50:00,719: Key.shift
2021-11-20 18:50:00,754: '_'
2021-11-20 18:50:00,892: 't'
2021-11-20 18:50:00,972: 'o'
2021-11-20 18:50:01,163: Key.tab
2021-11-20 18:50:02,475: '['
2021-11-20 18:50:03,834: '0'
2021-11-20 18:50:04,039: Key.ctrl
2021-11-20 18:50:04,130: Key.enter
2021-11-20 18:50:04,636: Key.enter
2021-11-20 18:50:07,516: ']'
2021-11-20 18:50:08,044: '['
2021-11-20 18:50:09,336: '2'
2021-11-20 18:50:09,621: Key.ctrl
2021-11-20 18:50:09,689: Key.enter
2021-11-20 18:50:10,266: Key.enter
2021-11-20 18:50:10,645: Key.shift
2021-11-20 18:50:10,722: ':'
2021-11-20 18:50:10,973: Key.ctrl
2021-11-20 18:50:11,041: Key.enter
2021-11-20 18:50:11,991: Key.ctrl_r
2021-11-20 18:50:12,730: Key.ctrl
2021-11-20 18:50:13,843: Key.enter
2021-11-20 18:50:14,256: Key.right
2021-11-20 18:50:14,779: Key.shift
2021-11-20 18:50:14,896: ')'
2021-11-20 18:50:15,860: Key.home
2021-11-20 18:50:16,213: 'l'
2021-11-20 18:50:16,311: 'i'
2021-11-20 18:50:16,399: 's'
2021-11-20 18:50:16,471: 't'
2021-11-20 18:50:16,569: Key.shift
2021-11-20 18:50:16,650: '('
2021-11-20 18:50:16,817: Key.ctrl
2021-11-20 18:50:16,907: Key.enter
2021-11-20 18:50:18,061: Key.shift
2021-11-20 18:50:19,311: Key.enter
2021-11-20 18:50:19,721: Key.ctrl
2021-11-20 18:50:19,782: Key.left
2021-11-20 18:50:19,940: Key.left
2021-11-20 18:50:20,149: Key.left
2021-11-20 18:50:20,685: 'i'
2021-11-20 18:50:20,762: 't'
2021-11-20 18:50:20,868: 'e'
2021-11-20 18:50:20,945: 'r'
2021-11-20 18:50:21,097: 't'
2021-11-20 18:50:21,161: 'o'
2021-11-20 18:50:21,297: 'o'
2021-11-20 18:50:21,466: 'l'
2021-11-20 18:50:21,555: 's'
2021-11-20 18:50:22,077: '.'
2021-11-20 18:50:22,243: 'c'
2021-11-20 18:50:22,348: 'h'
2021-11-20 18:50:22,465: 'a'
2021-11-20 18:50:22,563: 'n'
2021-11-20 18:50:22,670: 'g'
2021-11-20 18:50:22,964: Key.shift
2021-11-20 18:50:23,345: Key.backspace
2021-11-20 18:50:23,633: Key.backspace
2021-11-20 18:50:23,769: 'i'
2021-11-20 18:50:23,843: 'n'
2021-11-20 18:50:23,917: Key.shift
2021-11-20 18:50:23,987: '('
2021-11-20 18:50:24,227: Key.shift
2021-11-20 18:50:24,346: '*'
2021-11-20 18:50:25,103: Key.end
2021-11-20 18:50:25,257: Key.shift
2021-11-20 18:50:25,603: ')'
2021-11-20 18:50:25,836: Key.ctrl
2021-11-20 18:50:25,924: Key.enter
2021-11-20 18:50:26,984: Key.enter
2021-11-20 18:50:27,711: Key.home
2021-11-20 18:50:28,019: Key.shift
2021-11-20 18:50:28,122: '('
2021-11-20 18:50:28,627: Key.backspace
2021-11-20 18:50:28,788: 'l'
2021-11-20 18:50:28,855: 'i'
2021-11-20 18:50:28,912: 's'
2021-11-20 18:50:28,963: 't'
2021-11-20 18:50:29,050: Key.shift
2021-11-20 18:50:29,109: '('
2021-11-20 18:50:29,542: Key.end
2021-11-20 18:50:29,772: Key.shift
2021-11-20 18:50:29,928: ')'
2021-11-20 18:50:30,202: Key.ctrl
2021-11-20 18:50:30,297: Key.enter
2021-11-20 18:50:31,704: Key.enter
2021-11-20 18:50:31,904: Key.ctrl
2021-11-20 18:50:31,989: 'a'
2021-11-20 18:50:32,257: 'x'
2021-11-20 18:50:38,958: Key.ctrl
2021-11-20 18:50:39,045: 'v'
2021-11-20 18:50:40,097: Key.shift
2021-11-20 18:50:40,446: Key.end
2021-11-20 18:50:40,898: Key.ctrl
2021-11-20 18:50:42,097: 'x'
2021-11-20 18:50:43,380: Key.left
2021-11-20 18:50:43,572: Key.left
2021-11-20 18:50:43,756: Key.left
2021-11-20 18:50:43,941: Key.left
2021-11-20 18:50:44,012: Key.ctrl
2021-11-20 18:50:44,166: Key.left
2021-11-20 18:50:44,478: Key.ctrl
2021-11-20 18:50:44,524: Key.left
2021-11-20 18:50:44,707: Key.ctrl
2021-11-20 18:50:44,767: Key.left
2021-11-20 18:50:44,990: Key.left
2021-11-20 18:50:45,281: Key.ctrl
2021-11-20 18:50:45,317: Key.left
